date,shape,latitude,longitude
2005-06,circle,33.4483333,-112.0733333
2005-06,circle,29.542167,-98.524391
2005-06,circle,41.8088889,-88.0111111
2005-06,circle,45.5,-73.583333
2005-06,circle,19.075984,72.877656
2005-06,circle,42.5358333,-113.7919444
2005-06,circle,43.55,-80.25
2005-06,circle,33.6102778,-117.7244444
2005-06,circle,45.4177778,-122.4577778
2005-06,circle,47.3075000,-122.2272222
2005-06,circle,51.394943,-0.19446
2005-06,rectangle,28.198096,-82.432994
2005-06,rectangle,30.4211111,-87.2169444
2005-06,rectangle,40.4775000,-74.6272222
2005-06,rectangle,40.7141667,-74.0063889
2005-06,rectangle,38.8813889,-94.8188889
2005-06,changing,34.8525000,-82.3941667
2005-06,changing,41.059291,-124.143125
2005-06,changing,32.7763889,-79.9311111
2005-06,changing,32.7763889,-79.9311111
2005-06,changing,39.0997222,-94.5783333
2005-06,changing,42.670782,-83.032993
2005-06,changing,31.311294,-92.445137
2005-06,flash,42.2966667,-89.6211111
2005-06,flash,40.5186111,-74.4125000
2005-06,flash,32.2094444,-99.7963889
2005-06,sphere,37.6391667,-120.9958333
2005-06,sphere,36.0305556,-75.6763889
2005-06,sphere,47.6588889,-117.4250000
2005-06,sphere,37.4716667,-121.1286111
2005-06,sphere,40.8533333,-73.4119444
2005-06,sphere,36.8688889,-94.3677778
2005-06,sphere,45.5236111,-122.6750000
2005-06,sphere,36.09986,-80.244216
2005-06,cross,43.683333,-79.766667
2005-06,cross,36.8688889,-94.3677778
2005-06,disk,37.9136111,-89.8219444
2005-06,disk,45.533451,-122.475239
2005-06,disk,38.625,34.712222
2005-06,disk,40.7072222,-73.6763889
2005-06,disk,37.3541667,-121.9541667
2005-06,fireball,39.7286111,-121.8363889
2005-06,fireball,35.6550000,-82.6963889
2005-06,fireball,39.5963889,-119.7750000
2005-06,teardrop,42.3583333,-71.0602778
2005-06,cigar,52.416667,-1.55
2005-06,chevron,25.7902778,-80.1302778
2005-06,chevron,35.2269444,-80.8433333
2005-06,cone,47.41055,23.174728
2005-07,oval,46.7313889,-117.1786111
2005-07,oval,34.7302778,-86.5861111
2005-07,oval,28.7088889,-100.4991667
2005-07,oval,53.283333,-110
2005-07,oval,43.4891667,-71.5827778
2005-07,,63.090556,-147.474167
2005-07,,37.0930556,-81.7938889
2005-07,,42.9047222,-77.6116667
2005-07,,37.5019444,-79.1280556
2005-07,,43.5408333,-116.5625000
2005-07,,27.5155556,-97.8558333
2005-07,,37.6391667,-120.9958333
2005-07,,39.0825000,-74.8241667
2005-07,,47.250795,-122.439892
2005-07,,9.920987,-84.098549
2005-07,,45.8641667,-122.8052778
2005-07,,36.2694444,-95.8544444
2005-07,,30.3933333,-86.4958333
2005-07,,41.0105556,-74.1183333
2005-07,,32.7833333,-96.8000000
2005-07,,35.9130556,-79.0561111
2005-07,,41.7747222,-74.2986111
2005-07,,42.6875000,-83.2341667
2005-07,,36.0005556,-88.4280556
2005-07,,37.1738889,-95.1944444
2005-07,cylinder,42.783333,-80.2
2005-07,cylinder,42.230537,-83.74664
2005-07,triangle,43.1863889,-77.8041667
2005-07,triangle,37.9780556,-122.0300000
2005-07,triangle,56.327358,43.985191
2005-07,triangle,43.1811111,-95.8558333
2005-07,triangle,48.7597222,-122.4869444
2005-07,triangle,44.65,-63.6
2005-07,triangle,28.8002778,-81.2733333
2005-07,triangle,36.2741667,-87.0641667
2005-07,light,39.0483333,-95.6777778
2005-07,light,50.223923,-119.230096
2005-07,light,51.507351,-0.127758
2005-07,light,41.36144,-81.812912
2005-07,light,40.057838,-74.137183
2005-07,light,47.4563889,-101.1366667
2005-07,light,43.666667,-79.416667
2005-07,light,33.4483333,-112.0733333
2005-07,light,36.7477778,-119.7713889
2005-07,light,42.4727778,-122.8016667
2005-07,light,39.5297222,-81.5063889
2005-07,light,41.5094444,-90.5786111
2005-07,light,32.7947222,-116.9616667
2005-07,light,-33.861481,151.205475
2005-07,light,34.5794444,-118.1155556
2005-07,light,34.2866667,-78.7013889
2005-07,light,43.3772222,-73.6136111
2005-07,light,43.6136111,-116.2025000
2005-07,light,47.5405556,-122.6350000
2005-07,light,30.3319444,-81.6558333
2005-07,light,38.3305556,-80.6533333
2005-07,light,43.3369444,-83.3525000
2005-07,light,44.7894444,-93.6019444
2005-07,light,-32.336111,115.748611
2005-07,light,43.2658333,-70.8650000
2005-07,light,41.3983333,-81.8047222
2005-07,light,45.1438889,-122.8541667
2005-07,light,33.3061111,-111.8405556
2005-07,diamond,40.9116667,-85.9244444
2005-07,diamond,34.1064,-117.370323
2005-07,formation,49.25,-123.133333
2005-07,formation,46.3775000,-120.3075000
2005-07,formation,35.2269444,-80.8433333
2005-07,circle,47.5302778,-122.0313889
2005-07,circle,38.3697222,-90.3783333
2005-07,circle,45.3763889,-122.0155556
2005-07,circle,34.2438889,-116.9105556
2005-07,circle,44.616667,-63.483333
2005-07,circle,39.2341667,-93.9352778
2005-07,circle,36.7855556,-108.6863889
2005-07,circle,54.34897,-6.26978
2005-07,circle,29.4238889,-98.4933333
2005-07,circle,38.8338889,-104.8208333
2005-07,changing,38.5816667,-121.4933333
2005-07,changing,41.912529,-88.134793
2005-07,changing,56.130366,-106.346771
2005-07,changing,38.5816667,-121.4933333
2005-07,flash,45.6388889,-122.6602778
2005-07,sphere,41.6611111,-91.5300000
2005-07,sphere,34.4358333,-119.8266667
2005-07,sphere,37.7797222,-119.0744444
2005-07,sphere,47.4958333,-121.7855556
2005-07,sphere,33.9461111,-84.3347222
2005-07,sphere,48.0841667,-121.9675000
2005-07,sphere,37.3688889,-122.0352778
2005-07,sphere,46.521858,-84.34609
2005-07,disk,49.4,-123.5
2005-07,disk,45.3055556,-93.7938889
2005-07,disk,43.6122222,-116.3905556
2005-07,disk,37.865101,-119.538329
2005-07,disk,35.0536111,-94.6233333
2005-07,disk,26.0625000,-80.2333333
2005-07,disk,43.166667,-79.233333
2005-07,disk,33.3941667,-104.5225000
2005-07,disk,33.460706,-117.606351
2005-07,disk,37.7075000,-81.2508333
2005-07,disk,43.9144444,-69.9658333
2005-07,disk,38.658999,-77.180787
2005-07,fireball,37.8716667,-122.2716667
2005-07,fireball,45.943161,24.96676
2005-07,fireball,40.7000000,-73.9061111
2005-07,fireball,43.666667,-79.416667
2005-07,fireball,41.4700000,-87.6363889
2005-07,teardrop,47.6816667,-122.2075000
2005-07,teardrop,47.6063889,-122.3308333
2005-07,teardrop,43.1,-79.05
2005-07,cigar,42.9813889,-70.9483333
2005-07,cigar,45.3069444,-92.3619444
2005-07,cigar,37.9886111,-84.4777778
2005-07,cigar,42.8713889,-112.4447222
2005-08,,48.759613,-113.787023
2005-08,,-32.15,116
2005-08,,5.942987,-56.992517
2005-08,,43.8519444,-85.0052778
2005-08,,48.7597222,-122.4869444
2005-08,,28.2438889,-82.7194444
2005-08,,45.4313889,-122.7702778
2005-08,,37.9841667,-120.3811111
2005-08,,30.4188889,-97.0113889
2005-08,,53.55,-113.5
2005-08,,39.2130556,-106.9372222
2005-08,,40.8325000,-115.7622222
2005-08,,46.4163889,-117.0441667
2005-08,,39.8494444,-75.3561111
2005-08,,34.0522222,-118.2427778
2005-08,,38.1866667,-91.9469444
2005-08,,49.9,-119.483333
2005-08,,40.7672222,-74.2052778
2005-08,,51.566667,-.333333
2005-08,,32.7252778,-97.3205556
2005-08,cylinder,51.454513,-2.58791
2005-08,cylinder,39.2513889,-119.9719444
2005-08,cylinder,41.3144444,-81.8358333
2005-08,triangle,42.2638889,-88.8441667
2005-08,triangle,41.3144444,-81.8358333
2005-08,triangle,38.2097222,-84.5588889
2005-08,triangle,34.4441667,-85.7197222
2005-08,triangle,33.4933333,-112.3572222
2005-08,light,40.3858333,-122.2797222
2005-08,light,39.5297222,-119.8127778
2005-08,light,23.982411,72.245262
2005-08,light,51.9,-2.083333
2005-08,light,34.0522222,-118.2427778
2005-08,light,25.781562,-100.187597
2005-08,light,34.9322222,-86.5719444
2005-08,light,33.9525000,-84.5500000
2005-08,light,32.7152778,-117.1563889
2005-08,light,39.1433333,-77.2016667
2005-08,light,43.0986111,-77.4422222
2005-08,light,47.4830556,-122.2158333
2005-08,light,37.4947222,-120.8455556
2005-08,light,44.9430556,-123.0338889
2005-08,light,36.6333333,-93.4166667
2005-08,light,47.6063889,-122.3308333
2005-08,light,38.4405556,-122.7133333
2005-08,light,38.1375000,-120.4586111
2005-08,light,38.8402778,-97.6111111
2005-08,light,38.3325000,-82.9486111
2005-08,light,40.1738889,-80.2463889
2005-08,diamond,33.7475000,-116.9711111
2005-08,diamond,50.705313,-3.071873
2005-08,formation,32.7833333,-96.8000000
2005-08,circle,39.7763889,-74.8627778
2005-08,circle,50.338333,-4.765833
2005-08,circle,40.46193,-75.228945
2005-08,rectangle,37.9736111,-122.5300000
2005-08,rectangle,37.4791667,-82.5188889
2005-08,changing,43.0730556,-89.4011111
2005-08,changing,34.4208333,-119.6972222
2005-08,changing,32.9477778,-112.7161111
2005-08,changing,43.0730556,-89.4011111
2005-08,flash,47.5288889,-121.8241667
2005-08,flash,42.3636111,-87.8447222
2005-08,flash,21.3069444,-157.8583333
2005-08,sphere,42.1816667,-87.8002778
2005-08,sphere,41.8661111,-88.1069444
2005-08,sphere,33.4511111,-86.9966667
2005-08,sphere,45.3325000,-93.7458333
2005-08,sphere,39.6402778,-106.3736111
2005-08,sphere,40.7791667,-72.9158333
2005-08,disk,55.26577,-128.065545
2005-08,disk,36.0397222,-114.9811111
2005-08,disk,44.0216667,-92.4697222
2005-08,disk,37.7750000,-122.4183333
2005-08,disk,35.6144444,-88.8138889
2005-08,disk,40.8566667,-74.1288889
2005-08,disk,47.4830556,-122.2158333
2005-08,fireball,29.0255556,-80.9272222
2005-08,cigar,38.4500000,-91.0083333
2005-08,cigar,35.4427778,-84.5930556
2005-08,cigar,30.7436111,-98.0552778
2005-08,chevron,52.416667,-1.55
2005-09,oval,42.8863889,-78.8786111
2005-09,oval,40.8883333,-80.6941667
2005-09,oval,39.8963889,-82.4202778
2005-09,oval,41.8500000,-87.6500000
2005-09,oval,33.9791667,-118.0319444
2005-09,,26.6155556,-80.0572222
2005-09,,47.3294444,-122.5788889
2005-09,,38.9730556,-123.1152778
2005-09,,35.9130556,-79.0561111
2005-09,,41.5733333,-87.7844444
2005-09,,41.9666667,-71.4333333
2005-09,,41.1844444,-73.1336111
2005-09,,41.9233333,-85.5283333
2005-09,,47.2530556,-122.4430556
2005-09,,35.9100000,-79.0755556
2005-09,,41.6302778,-87.8538889
2005-09,,34.1808333,-118.3080556
2005-09,,40.7138889,-73.5594444
2005-09,,36.1750000,-115.1363889
2005-09,,35.0844444,-106.6505556
2005-09,,41.2411111,-77.0013889
2005-09,,33.7127,-84.17204
2005-09,,41.5680556,-87.7202778
2005-09,,32.3130556,-97.0113889
2005-09,,27.0994444,-82.4544444
2005-09,,28.2713889,-82.7197222
2005-09,,32.7152778,-117.1563889
2005-09,,56.733333,-111.383333
2005-09,,46.521858,-84.34609
2005-09,,44.309513,-89.513859
2005-09,,18.141982,99.428349
2005-09,,32.910487,-115.117021
2005-09,cylinder,39.2902778,-76.6125000
2005-09,triangle,41.5066667,-90.5150000
2005-09,triangle,58.735793,5.647735
2005-09,triangle,41.9102778,-88.0716667
2005-09,triangle,43.5944444,-83.8888889
2005-09,triangle,36.0988889,-78.3013889
2005-09,triangle,47.6063889,-122.3308333
2005-09,triangle,43.2802778,-71.6005556
2005-09,triangle,36.8188889,-76.2752778
2005-09,triangle,41.5733333,-87.7844444
2005-09,triangle,33.8491667,-118.3875000
2005-09,triangle,38.084392,-95.633711
2005-09,light,41.6005556,-93.6088889
2005-09,light,48.833333,-125.15
2005-09,light,29.5847222,-81.2080556
2005-09,light,41.6302778,-87.8538889
2005-09,light,38.1916667,-120.8280556
2005-09,light,48.1988889,-122.1238889
2005-09,light,25.7738889,-80.1938889
2005-09,light,42.269522,-71.616129
2005-09,light,47.3225000,-122.3113889
2005-09,light,42.7355556,-94.6688889
2005-09,light,41.6027778,-87.7438889
2005-09,light,43.9050000,-91.4361111
2005-09,light,43.5391667,-89.4625000
2005-09,light,33.3061111,-111.8405556
2005-09,light,57.856921,-133.58946
2005-09,light,32.4366667,-111.2247222
2005-09,light,42.2708333,-83.7263889
2005-09,light,43.0202778,-71.6008333
2005-09,light,47.7625000,-122.2041667
2005-09,light,41.6302778,-87.8538889
2005-09,light,39.6452778,-121.4022222
2005-09,light,41.6302778,-87.8538889
2005-09,light,40.5583333,-85.6591667
2005-09,light,39.5533333,-77.9952778
2005-09,light,41.7469444,-88.0502778
2005-09,light,40.8597222,-74.0597222
2005-09,light,40.8861111,-73.2577778
2005-09,light,35.0844444,-106.6505556
2005-09,light,47.5730556,-117.6811111
2005-09,light,32.506329,-116.917864
2005-09,diamond,40.1569444,-74.2577778
2005-09,formation,45.522604,-123.889296
2005-09,formation,37.3688889,-122.0352778
2005-09,formation,35.2625000,-77.5819444
2005-09,formation,41.581352,-87.769858
2005-09,formation,44.3877778,-71.1736111
2005-09,circle,44.556181,14.885424
2005-09,circle,38.1838889,-83.4327778
2005-09,circle,45.0791667,-93.1469444
2005-09,circle,33.6694444,-117.8222222
2005-09,circle,37.4852778,-122.2352778
2005-09,circle,47.5302778,-122.0313889
2005-09,rectangle,36.3230556,-86.7133333
2005-09,rectangle,33.3527778,-111.7883333
2005-09,changing,39.0838889,-77.1530556
2005-09,changing,34.5636111,-111.8536111
2005-09,flash,39.9166667,-75.3880556
2005-09,flash,42.7522222,-76.8338889
2005-09,sphere,17.64126,-63.230467
2005-09,sphere,34.2783333,-119.2922222
2005-09,sphere,40.6563889,-73.6097222
2005-09,disk,55.378051,-3.435973
2005-09,disk,43.5277778,-71.4708333
2005-09,disk,34.2308333,-111.3244444
2005-09,disk,33.9608333,-83.3780556
